Pair,Distance
"(62, 23)",7.848661375
"(23, 62)",7.848661375
"(62, 24)",8.548760081
"(24, 62)",8.548760081
"(62, 25)",4.033505572
"(25, 62)",4.033505572
"(62, 26)",3.486077721
"(26, 62)",3.486077721
"(62, 27)",15.39036548
"(27, 62)",15.39036548
"(62, 28)",1.550755605
"(28, 62)",1.550755605
"(62, 29)",7.851146859
"(29, 62)",7.851146859
"(63, 20)",9.858050915
"(20, 63)",9.858050915
"(63, 21)",5.635089325
"(21, 63)",5.635089325
"(63, 22)",5.770672477
"(22, 63)",5.770672477
"(63, 23)",3.597178856
"(23, 63)",3.597178856
"(63, 24)",2.394453149
"(24, 63)",2.394453149
"(63, 25)",11.59826254
"(25, 63)",11.59826254
"(63, 26)",10.06546455
"(26, 63)",10.06546455
"(63, 27)",22.95512244
"(27, 63)",22.95512244
"(63, 28)",9.081523576
"(28, 63)",9.081523576
"(63, 29)",2.854391963
"(29, 63)",2.854391963
"(64, 20)",8.703108637
"(20, 64)",8.703108637
"(64, 21)",5.387038022
"(21, 64)",5.387038022
"(64, 22)",5.472725083
"(22, 64)",5.472725083
"(64, 23)",2.025855871
"(23, 64)",2.025855871
"(64, 24)",1.546592419
"(24, 64)",1.546592419
"(64, 25)",10.44325812
"(25, 64)",10.44325812
"(64, 26)",11.403587
"(26, 64)",11.403587
"(64, 27)",21.80018016
"(27, 64)",21.80018016
"(64, 28)",7.926519162
"(28, 64)",7.926519162
"(64, 29)",1.471903625
"(29, 64)",1.471903625
"(65, 20)",6.119510156
"(20, 65)",6.119510156
"(65, 21)",6.967308749
"(21, 65)",6.967308749
"(65, 22)",7.064739722
"(22, 65)",7.064739722
"(65, 23)",13.11291649
"(23, 65)",13.11291649
"(65, 24)",13.81301519
"(24, 65)",13.81301519
"(65, 25)",4.66885742
"(25, 65)",4.66885742
"(65, 26)",5.07896228
"(26, 65)",5.07896228
"(65, 27)",11.00715231
"(27, 65)",11.00715231
"(65, 28)",7.110286216
"(28, 65)",7.110286216
"(65, 29)",13.11546411
"(29, 65)",13.11546411
"(66, 20)",6.585786955
"(20, 66)",6.585786955
"(66, 21)",7.120725249
"(21, 66)",7.120725249
"(66, 22)",7.218156222
"(22, 66)",7.218156222
"(66, 23)",13.57919329
"(23, 66)",13.57919329
"(66, 24)",14.27929199
"(24, 66)",14.27929199
"(66, 25)",5.135196355
"(25, 66)",5.135196355
"(66, 26)",4.080419083
"(26, 66)",4.080419083
"(66, 27)",12.07230647
"(27, 66)",12.07230647
"(66, 28)",7.576563014
"(28, 66)",7.576563014
"(66, 29)",13.58174091
"(29, 66)",13.58174091
"(67, 20)",3.747115678
"(20, 67)",3.747115678
"(67, 21)",4.399555228
"(21, 67)",4.399555228
"(67, 22)",4.496924064
"(22, 67)",4.496924064
"(67, 23)",12.27661326
"(23, 67)",12.27661326
"(67, 24)",12.9767741
"(24, 67)",12.9767741
"(67, 25)",3.812732456
"(25, 67)",3.812732456
"(67, 26)",2.349962985
"(26, 67)",2.349962985
"(67, 27)",14.23256489
"(27, 67)",14.23256489
"(67, 28)",4.467906038
"(28, 67)",4.467906038
"(67, 29)",12.27916088
"(29, 67)",12.27916088
"(68, 20)",7.333855502
"(20, 68)",7.333855502
"(68, 21)",3.520377401
"(21, 68)",3.520377401
"(68, 22)",3.655960553
"(22, 68)",3.655960553
"(68, 23)",3.446309977
"(23, 68)",3.446309977
"(68, 24)",2.967108662
"(24, 68)",2.967108662
"(68, 25)",9.074067124
"(25, 68)",9.074067124
"(68, 26)",7.126441862
"(26, 68)",7.126441862
"(68, 27)",20.43092703
"(27, 68)",20.43092703
"(68, 28)",6.557328163
"(28, 68)",6.557328163
"(68, 29)",2.892357731
"(29, 68)",2.892357731
"(69, 20)",15.51289984
"(20, 69)",15.51289984
"(69, 21)",19.92823789
"(21, 69)",19.92823789
"(69, 22)",19.65098215
"(22, 69)",19.65098215
"(69, 23)",22.50630617
"(23, 69)",22.50630617
"(69, 24)",23.20640487
"(24, 69)",23.20640487
"(69, 25)",14.0622471
"(25, 69)",14.0622471
"(69, 26)",17.24733271
"(26, 69)",17.24733271
"(69, 27)",3.248030491
"(27, 69)",3.248030491
"(69, 28)",16.5036759
"(28, 69)",16.5036759
"(69, 29)",22.50885379
"(29, 69)",22.50885379
"(70, 20)",6.352648556
"(20, 70)",6.352648556
"(70, 21)",4.522213864
"(21, 70)",4.522213864
"(70, 22)",4.607963062
"(22, 70)",4.607963062
"(70, 23)",2.266885682
"(23, 70)",2.266885682
"(70, 24)",2.967046525
"(24, 70)",2.967046525
"(70, 25)",8.092860178
"(25, 70)",8.092860178
"(70, 26)",8.215394539
"(26, 70)",8.215394539
"(70, 27)",19.44978222
"(27, 70)",19.44978222
"(70, 28)",5.576121217
"(28, 70)",5.576121217
"(70, 29)",2.118005191
"(29, 70)",2.118005191
"(71, 20)",6.419259527
"(20, 71)",6.419259527
"(71, 21)",3.806456609
"(21, 71)",3.806456609
"(71, 22)",3.89214367
"(22, 71)",3.89214367
"(71, 23)",2.915659143
"(23, 71)",2.915659143
"(71, 24)",2.679538163
"(24, 71)",2.679538163
"(71, 25)",8.159471149
"(25, 71)",8.159471149
"(71, 26)",7.499637285
"(26, 71)",7.499637285
"(71, 27)",19.51633105
"(27, 71)",19.51633105
"(71, 28)",5.642732188
"(28, 71)",5.642732188
"(71, 29)",2.378048954
"(29, 71)",2.378048954
"(72, 20)",4.55464943
"(20, 72)",4.55464943
"(72, 21)",1.605871212
"(21, 72)",1.605871212
"(72, 22)",2.044124179
"(22, 72)",2.044124179
"(72, 23)",9.079908012
"(23, 72)",9.079908012
"(72, 24)",7.574388216
"(24, 72)",7.574388216
"(72, 25)",7.706678102
"(25, 72)",7.706678102
"(72, 26)",2.478773193
"(26, 72)",2.478773193
"(72, 27)",18.99232889
"(27, 72)",18.99232889
"(72, 28)",4.365193412
"(28, 72)",4.365193412
"(72, 29)",7.499637285
"(29, 72)",7.499637285
"(73, 20)",3.695790434
"(20, 73)",3.695790434
"(73, 21)",3.741461202
"(21, 73)",3.741461202
"(73, 22)",3.838892175
"(22, 73)",3.838892175
"(73, 23)",10.18601053
"(23, 73)",10.18601053
"(73, 24)",10.88617137
"(24, 73)",10.88617137
"(73, 25)",4.653136734
"(25, 73)",4.653136734
"(73, 26)",1.707030411
"(26, 73)",1.707030411
"(73, 27)",16.13619709
"(27, 73)",16.13619709
"(73, 28)",3.888166895
"(28, 73)",3.888166895
"(73, 29)",10.18855815
"(29, 73)",10.18855815
"(74, 20)",5.030122519
"(20, 74)",5.030122519
"(74, 21)",4.37594313
"(21, 74)",4.37594313
"(74, 22)",4.989546993
"(22, 74)",4.989546993
"(74, 23)",12.58400549
"(23, 74)",12.58400549
"(74, 24)",13.28416633
"(24, 74)",13.28416633
"(74, 25)",5.508764601
"(25, 74)",5.508764601
"(74, 26)",1.068385297
"(26, 74)",1.068385297
"(74, 27)",16.97740915
"(27, 74)",16.97740915
"(74, 28)",5.750912879
"(28, 74)",5.750912879
"(74, 29)",12.58655311
"(29, 74)",12.58655311
"(75, 20)",4.75348815
"(20, 75)",4.75348815
"(75, 21)",3.748482695
"(21, 75)",3.748482695
"(75, 22)",4.362086557
"(22, 75)",4.362086557
"(75, 23)",10.28033465
"(23, 75)",10.28033465
"(75, 24)",9.787711718
"(24, 75)",9.787711718
"(75, 25)",5.883140628
"(25, 75)",5.883140628
"(75, 26)",0.538355834
"(26, 75)",0.538355834
"(75, 27)",16.78869877
"(27, 75)",16.78869877
"(75, 28)",4.836441179
"(28, 75)",4.836441179
"(75, 29)",9.712960787
"(29, 75)",9.712960787
"(76, 20)",3.887918347
"(20, 76)",3.887918347
"(76, 21)",1.573187098
"(21, 76)",1.573187098
"(76, 22)",1.670618071
"(22, 76)",1.670618071
"(76, 23)",8.706401904
"(23, 76)",8.706401904
"(76, 24)",7.200882108
"(24, 76)",7.200882108
"(76, 25)",7.039947019
"(25, 76)",7.039947019
"(76, 26)",2.947908298
"(26, 76)",2.947908298
"(76, 27)",18.39680692
"(27, 76)",18.39680692
"(76, 28)",3.698524466
"(28, 76)",3.698524466
"(76, 29)",7.126131176
"(29, 76)",7.126131176
"(77, 20)",6.963704797
"(20, 77)",6.963704797
"(77, 21)",2.190581323
"(21, 77)",2.190581323
"(77, 22)",2.326164476
"(22, 77)",2.326164476
"(77, 23)",5.776513364
"(23, 77)",5.776513364
"(77, 24)",5.395737216
"(24, 77)",5.395737216
"(77, 25)",8.703854283
"(25, 77)",8.703854283
"(77, 26)",5.970816076
"(26, 77)",5.970816076
"(77, 27)",20.06077632
"(27, 77)",20.06077632
"(77, 28)",6.187115321
"(28, 77)",6.187115321
"(77, 29)",5.321048421
"(29, 77)",5.321048421
"(78, 20)",3.896555404
"(20, 78)",3.896555404
"(78, 21)",1.581824155
"(21, 78)",1.581824155
"(78, 22)",1.679255128
"(22, 78)",1.679255128
"(78, 23)",8.715038961
"(23, 78)",8.715038961
"(78, 24)",7.209519165
"(24, 78)",7.209519165
"(78, 25)",7.048584076
"(25, 78)",7.048584076
"(78, 26)",2.956545355
"(26, 78)",2.956545355
"(78, 27)",18.40544398
"(27, 78)",18.40544398
"(78, 28)",3.707161523
"(28, 78)",3.707161523
"(78, 29)",7.134768233
"(29, 78)",7.134768233
"(79, 20)",1.081434088
"(20, 79)",1.081434088
"(79, 21)",4.082780293
"(21, 79)",4.082780293
"(79, 22)",3.805524552
"(22, 79)",3.805524552
"(79, 23)",6.660848572
"(23, 79)",6.660848572
"(79, 24)",7.361009414
"(24, 79)",7.361009414
"(79, 25)",3.704427491
"(25, 79)",3.704427491
"(79, 26)",4.706947462
"(26, 79)",4.706947462
"(79, 27)",15.06134953
"(27, 79)",15.06134953
"(79, 28)",0.123963515
"(28, 79)",0.123963515
"(79, 29)",6.663396193
"(29, 79)",6.663396193
"(80, 20)",8.007794488
"(20, 80)",8.007794488
"(80, 21)",12.42313254
"(21, 80)",12.42313254
"(80, 22)",12.1458768
"(22, 80)",12.1458768
"(80, 23)",15.00120082
"(23, 80)",15.00120082
"(80, 24)",15.70129952
"(24, 80)",15.70129952
"(80, 25)",6.557141752
"(25, 80)",6.557141752
"(80, 26)",11.58440596
"(26, 80)",11.58440596
"(80, 27)",8.724856622
"(27, 80)",8.724856622
"(80, 28)",8.998570548
"(28, 80)",8.998570548
"(80, 29)",15.00374844
"(29, 80)",15.00374844
"(81, 20)",8.835771346
"(20, 81)",8.835771346
"(81, 21)",5.047707319
"(21, 81)",5.047707319
"(81, 22)",5.189317769
"(22, 81)",5.189317769
"(81, 23)",2.158580717
"(23, 81)",2.158580717
"(81, 24)",1.679317265
"(24, 81)",1.679317265
"(81, 25)",10.57598297
"(25, 81)",10.57598297
"(81, 26)",11.0577319
"(26, 81)",11.0577319
"(81, 27)",21.93290501
"(27, 81)",21.93290501
"(81, 28)",8.059244007
"(28, 81)",8.059244007
"(81, 29)",1.60462847
"(29, 81)",1.60462847
"(82, 20)",9.785909742
"(20, 82)",9.785909742
"(82, 21)",7.094689804
"(21, 82)",7.094689804
"(82, 22)",7.180376865
"(22, 82)",7.180376865
"(82, 23)",3.511367521
"(23, 82)",3.511367521
"(82, 24)",1.589032058
"(24, 82)",1.589032058
"(82, 25)",11.52612136
"(25, 82)",11.52612136
"(82, 26)",12.33085895
"(26, 82)",12.33085895
"(82, 27)",22.88304341
"(27, 82)",22.88304341
"(82, 28)",9.009382403
"(28, 82)",9.009382403
"(82, 29)",2.048970873
"(29, 82)",2.048970873
"(83, 20)",1.081434088
"(20, 83)",1.081434088
"(83, 21)",4.082780293
"(21, 83)",4.082780293
"(83, 22)",3.805524552
"(22, 83)",3.805524552
"(83, 23)",6.660848572
"(23, 83)",6.660848572
"(83, 24)",7.361009414
"(24, 83)",7.361009414
"(83, 25)",3.704427491
"(25, 83)",3.704427491
"(83, 26)",4.706947462
"(26, 83)",4.706947462
"(83, 27)",15.06134953
"(27, 83)",15.06134953
"(83, 28)",0.123963515
"(28, 83)",0.123963515
"(83, 29)",6.663396193
"(29, 83)",6.663396193
"(84, 20)",8.030660941
"(20, 84)",8.030660941
"(84, 21)",4.826996339
"(21, 84)",4.826996339
"(84, 22)",5.24586253
"(22, 84)",5.24586253
"(84, 23)",2.12658011
"(23, 84)",2.12658011
"(84, 24)",1.647316658
"(24, 84)",1.647316658
"(84, 25)",9.770810427
"(25, 84)",9.770810427
"(84, 26)",10.98422372
"(26, 84)",10.98422372
"(84, 27)",21.12773247
"(27, 84)",21.12773247
"(84, 28)",7.254071465
"(28, 84)",7.254071465
"(84, 29)",1.572565727
"(29, 84)",1.572565727
"(85, 20)",1.184208852
"(20, 85)",1.184208852
"(85, 21)",3.402938282
"(21, 85)",3.402938282
"(85, 22)",3.65558773
"(22, 85)",3.65558773
"(85, 23)",8.738153962
"(23, 85)",8.738153962
"(85, 24)",9.438252667
"(24, 85)",9.438252667
"(85, 25)",3.854799273
"(25, 85)",3.854799273
"(85, 26)",3.58189313
"(26, 85)",3.58189313
"(85, 27)",15.21165918
"(27, 85)",15.21165918
"(85, 28)",1.904999212
"(28, 85)",1.904999212
"(85, 29)",8.740639446
"(29, 85)",8.740639446
"(86, 20)",5.896500105
"(20, 86)",5.896500105
"(86, 21)",7.168757227
"(21, 86)",7.168757227
"(86, 22)",7.2661882
"(22, 86)",7.2661882
"(86, 23)",12.88990644
"(23, 86)",12.88990644
"(86, 24)",13.59000514
"(24, 86)",13.59000514
"(86, 25)",4.445847368
"(25, 86)",4.445847368
"(86, 26)",5.747308927
"(26, 86)",5.747308927
"(86, 27)",10.46171284
"(27, 86)",10.46171284
"(86, 28)",6.887276164
"(28, 86)",6.887276164
"(86, 29)",12.89245406
"(29, 86)",12.89245406
"(87, 20)",12.85622813
"(20, 87)",12.85622813
"(87, 21)",17.27150404
"(21, 87)",17.27150404
"(87, 22)",16.9942483
"(22, 87)",16.9942483
"(87, 23)",19.84963446
"(23, 87)",19.84963446
"(87, 24)",20.54973316
"(24, 87)",20.54973316
"(87, 25)",11.40557539
"(25, 87)",11.40557539
"(87, 26)",16.58259001
"(26, 87)",16.58259001
"(87, 27)",0.954053033
"(27, 87)",0.954053033
"(87, 28)",13.84700419
"(28, 87)",13.84700419
"(87, 29)",19.85211994
"(29, 87)",19.85211994
"(88, 20)",5.12158833
"(20, 88)",5.12158833
"(88, 21)",2.042508614
"(21, 88)",2.042508614
"(88, 22)",1.765252874
"(22, 88)",1.765252874
"(88, 23)",4.675195404
"(23, 88)",4.675195404
"(88, 24)",5.37529411
"(24, 88)",5.37529411
"(88, 25)",6.861737816
"(25, 88)",6.861737816
"(88, 26)",5.423263951
"(26, 88)",5.423263951
"(88, 27)",18.21865986
"(27, 88)",18.21865986
"(88, 28)",4.344998855
"(28, 88)",4.344998855
"(88, 29)",4.32710337
"(29, 88)",4.32710337
"(89, 20)",3.32048235
"(20, 89)",3.32048235
"(89, 21)",3.866543185
"(21, 89)",3.866543185
"(89, 22)",3.96391202
"(22, 89)",3.96391202
"(89, 23)",10.87442746
"(23, 89)",10.87442746
"(89, 24)",11.57452617
"(24, 89)",11.57452617
"(89, 25)",4.40359414
"(25, 89)",4.40359414
"(89, 26)",1.580270727
"(26, 89)",1.580270727
"(89, 27)",15.88665449
"(27, 89)",15.88665449
"(89, 28)",4.04127271
"(28, 89)",4.04127271
"(89, 29)",10.87691294
"(29, 89)",10.87691294
"(90, 20)",11.90478485
"(20, 90)",11.90478485
"(90, 21)",8.068502435
"(21, 90)",8.068502435
"(90, 22)",7.84984198
"(22, 90)",7.84984198
"(90, 23)",5.643912793
"(23, 90)",5.643912793
"(90, 24)",3.594755509
"(24, 90)",3.594755509
"(90, 25)",13.64499647
"(25, 90)",13.64499647
"(90, 26)",10.87250121
"(26, 90)",10.87250121
"(90, 27)",25.00191852
"(27, 90)",25.00191852
"(90, 28)",11.12825751
"(28, 90)",11.12825751
"(90, 29)",4.054694323
"(29, 90)",4.054694323
"(91, 20)",3.664659747
"(20, 91)",3.664659747
"(91, 21)",2.903107449
"(21, 91)",2.903107449
"(91, 22)",3.000538422
"(22, 91)",3.000538422
"(91, 23)",8.918724374
"(23, 91)",8.918724374
"(91, 24)",8.402551485
"(24, 91)",8.402551485
"(91, 25)",5.77682405
"(25, 91)",5.77682405
"(91, 26)",1.650796336
"(26, 91)",1.650796336
"(91, 27)",18.16435203
"(27, 91)",18.16435203
"(91, 28)",3.3185561
"(28, 91)",3.3185561
"(91, 29)",8.32786269
"(29, 91)",8.32786269
"(92, 20)",16.65305349
"(20, 92)",16.65305349
"(92, 21)",21.06839154
"(21, 92)",21.06839154
"(92, 22)",20.7911358
"(22, 92)",20.7911358
"(92, 23)",23.64645982
"(23, 92)",23.64645982
"(92, 24)",24.34662066
"(24, 92)",24.34662066
"(92, 25)",15.20246289
"(25, 92)",15.20246289
"(92, 26)",18.77118295
"(26, 92)",18.77118295
"(92, 27)",3.454449937
"(27, 92)",3.454449937
"(92, 28)",17.64382955
"(28, 92)",17.64382955
"(92, 29)",23.64900744
"(29, 92)",23.64900744
"(93, 20)",2.434469441
"(20, 93)",2.434469441
"(93, 21)",1.349990635
"(21, 93)",1.349990635
"(93, 22)",1.447421607
"(22, 93)",1.447421607
"(93, 23)",6.760143657
"(23, 93)",6.760143657
"(93, 24)",7.4603045
"(24, 93)",7.4603045
"(93, 25)",5.211438577
"(25, 93)",5.211438577
"(93, 26)",3.789306769
"(26, 93)",3.789306769
"(93, 27)",16.56829848
"(27, 93)",16.56829848
"(93, 28)",1.869953887
"(28, 93)",1.869953887
"(93, 29)",6.762691279
"(29, 93)",6.762691279
"(94, 20)",7.225301988
"(20, 94)",7.225301988
"(94, 21)",3.035521609
"(21, 94)",3.035521609
"(94, 22)",3.171166899
"(22, 94)",3.171166899
"(94, 23)",4.513266121
"(23, 94)",4.513266121
"(94, 24)",4.034002669
"(24, 94)",4.034002669
"(94, 25)",8.965513611
"(25, 94)",8.965513611
"(94, 26)",6.641648208
"(26, 94)",6.641648208
"(94, 27)",20.32237351
"(27, 94)",20.32237351
"(94, 28)",6.448774649
"(28, 94)",6.448774649
"(94, 29)",3.959251738
"(29, 94)",3.959251738
"(95, 20)",8.055577918
"(20, 95)",8.055577918
"(95, 21)",4.76827678
"(21, 95)",4.76827678
"(95, 22)",5.270779508
"(22, 95)",5.270779508
"(95, 23)",2.233953019
"(23, 95)",2.233953019
"(95, 24)",1.754689567
"(24, 95)",1.754689567
"(95, 25)",9.795789541
"(25, 95)",9.795789541
"(95, 26)",10.92550416
"(26, 95)",10.92550416
"(95, 27)",21.15271158
"(27, 95)",21.15271158
"(95, 28)",7.27905058
"(28, 95)",7.27905058
"(95, 29)",1.680000773
"(29, 95)",1.680000773
"(96, 20)",12.49142121
"(20, 96)",12.49142121
"(96, 21)",16.90669713
"(21, 96)",16.90669713
"(96, 22)",16.62950352
"(22, 96)",16.62950352
"(96, 23)",19.48482754
"(23, 96)",19.48482754
"(96, 24)",20.18492625
"(24, 96)",20.18492625
"(96, 25)",11.04076848
"(25, 96)",11.04076848
"(96, 26)",14.22585409
"(26, 96)",14.22585409
"(96, 27)",5.934900832
"(27, 96)",5.934900832
"(96, 28)",13.48219727
"(28, 96)",13.48219727
"(96, 29)",19.48731303
"(29, 96)",19.48731303
"(97, 20)",11.84898574
"(20, 97)",11.84898574
"(97, 21)",8.561871009
"(21, 97)",8.561871009
"(97, 22)",11.20835224
"(22, 97)",11.20835224
"(97, 23)",5.588113677
"(23, 97)",5.588113677
"(97, 24)",4.300384417
"(24, 97)",4.300384417
"(97, 25)",13.58919736
"(25, 97)",13.58919736
"(97, 26)",15.43877028
"(26, 97)",15.43877028
"(97, 27)",24.9461194
"(27, 97)",24.9461194
"(97, 28)",11.0724584
"(28, 97)",11.0724584
"(97, 29)",4.451191159
"(29, 97)",4.451191159
"(98, 20)",8.078568645
"(20, 98)",8.078568645
"(98, 21)",5.159429824
"(21, 98)",5.159429824
"(98, 22)",5.245116885
"(22, 98)",5.245116885
"(98, 23)",1.401378016
"(23, 98)",1.401378016
"(98, 24)",1.148852842
"(24, 98)",1.148852842
"(98, 25)",9.818780268
"(25, 98)",9.818780268
"(98, 26)",8.852548363
"(26, 98)",8.852548363
"(98, 27)",21.17564017
"(27, 98)",21.17564017
"(98, 28)",7.302041307
"(28, 98)",7.302041307
"(98, 29)",0.847363633
"(29, 98)",0.847363633
"(99, 20)",5.24586253
"(20, 99)",5.24586253
"(99, 21)",3.968075206
"(21, 99)",3.968075206
"(99, 22)",4.581679069
"(22, 99)",4.581679069
"(99, 23)",10.49992716
"(23, 99)",10.49992716
"(99, 24)",10.00730423
"(24, 99)",10.00730423
"(99, 25)",6.380983073
"(25, 99)",6.380983073
"(99, 26)",0.989968277
"(26, 99)",0.989968277
"(99, 27)",16.42619093
"(27, 99)",16.42619093
"(99, 28)",5.05603369
"(28, 99)",5.05603369
"(99, 29)",9.932615435
"(29, 99)",9.932615435
"(100, 20)",15.00542614
"(20, 100)",15.00542614
"(100, 21)",19.42076419
"(21, 100)",19.42076419
"(100, 22)",19.14350845
"(22, 100)",19.14350845
"(100, 23)",21.99889461
"(23, 100)",21.99889461
"(100, 24)",22.69899332
"(24, 100)",22.69899332
"(100, 25)",13.55483554
"(25, 100)",13.55483554
"(100, 26)",18.13496118
"(26, 100)",18.13496118
"(100, 27)",1.639238835
"(27, 100)",1.639238835
"(100, 28)",15.99626434
"(28, 100)",15.99626434
"(100, 29)",22.00138009
"(29, 100)",22.00138009
"(101, 20)",11.92056768
"(20, 101)",11.92056768
"(101, 21)",16.33590573
"(21, 101)",16.33590573
"(101, 22)",16.05864999
"(22, 101)",16.05864999
"(101, 23)",18.91397401
"(23, 101)",18.91397401
"(101, 24)",19.61413485
"(24, 101)",19.61413485
"(101, 25)",10.46997708
"(25, 101)",10.46997708
"(101, 26)",13.65506268
"(26, 101)",13.65506268
"(101, 27)",4.026173395
"(27, 101)",4.026173395
"(101, 28)",12.91134373
"(28, 101)",12.91134373
"(101, 29)",18.91652163
"(29, 101)",18.91652163
"(102, 20)",11.58651863
"(20, 102)",11.58651863
"(102, 21)",16.00185668
"(21, 102)",16.00185668
"(102, 22)",15.72460094
"(22, 102)",15.72460094
"(102, 23)",18.57998709
"(23, 102)",18.57998709
"(102, 24)",19.2800858
"(24, 102)",19.2800858
"(102, 25)",10.13592803
"(25, 102)",10.13592803
"(102, 26)",13.49860147
"(26, 102)",13.49860147
"(102, 27)",6.290822141
"(27, 102)",6.290822141
"(102, 28)",12.57735682
"(28, 102)",12.57735682
"(102, 29)",18.58247258
"(29, 102)",18.58247258
"(103, 20)",2.963194025
"(20, 103)",2.963194025
"(103, 21)",3.309359809
"(21, 103)",3.309359809
"(103, 22)",3.406728645
"(22, 103)",3.406728645
"(103, 23)",9.753909135
"(23, 103)",9.753909135
"(103, 24)",10.45400784
"(24, 103)",10.45400784
"(103, 25)",4.037295935
"(25, 103)",4.037295935
"(103, 26)",2.124964546
"(26, 103)",2.124964546
"(103, 27)",15.52035629
"(27, 103)",15.52035629
"(103, 28)",3.456065502
"(28, 103)",3.456065502
"(103, 29)",9.756456757
"(29, 103)",9.756456757
"(104, 20)",7.107987143
"(20, 104)",7.107987143
"(104, 21)",2.833638171
"(21, 104)",2.833638171
"(104, 22)",2.969221324
"(22, 104)",2.969221324
"(104, 23)",4.395951277
"(23, 104)",4.395951277
"(104, 24)",3.916687824
"(24, 104)",3.916687824
"(104, 25)",8.848198766
"(25, 104)",8.848198766
"(104, 26)",6.439702633
"(26, 104)",6.439702633
"(104, 27)",20.20512081
"(27, 104)",20.20512081
"(104, 28)",6.331459805
"(28, 104)",6.331459805
"(104, 29)",3.84199903
"(29, 104)",3.84199903
"(105, 20)",5.089960547
"(20, 105)",5.089960547
"(105, 21)",2.348409557
"(21, 105)",2.348409557
"(105, 22)",2.071153817
"(22, 105)",2.071153817
"(105, 23)",4.456472812
"(23, 105)",4.456472812
"(105, 24)",5.156633655
"(24, 105)",5.156633655
"(105, 25)",6.830172169
"(25, 105)",6.830172169
"(105, 26)",5.729164894
"(26, 105)",5.729164894
"(105, 27)",18.18709421
"(27, 105)",18.18709421
"(105, 28)",4.313433208
"(28, 105)",4.313433208
"(105, 29)",4.108442915
